Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
dad,2023-05-25 18:13:29,00:00:32,Autoplayed: user action: None; ,Season 2 Part 2 Trailer: Firefly Lane,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:32,00:00:32,SA (Saudi Arabia)
dad,2023-05-25 18:12:35,00:00:34,Autoplayed: user action: None; ,Mrs. Chatterjee vs Norway_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:34,Not latest view,SA (Saudi Arabia)
dad,2023-05-25 18:11:28,00:00:59,Autoplayed: user action: None; ,Can You Keep a Secret?_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:59,00:00:59,SA (Saudi Arabia)
dad,2023-05-25 18:10:42,00:00:24,Autoplayed: user action: None; ,All We Had_hook_03_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:24,00:00:24,SA (Saudi Arabia)
dad,2023-05-25 18:10:24,00:00:12,Autoplayed: user action: None; ,Otherhood (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:12,Not latest view,SA (Saudi Arabia)
dad,2023-05-25 18:09:52,00:00:11,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: FUBAR (OS),HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:11,00:00:11,SA (Saudi Arabia)
dad,2023-05-18 19:57:03,00:00:23,Autoplayed: user action: None; ,Trailer: Faithfully Yours,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:23,00:00:23,SA (Saudi Arabia)
dad,2023-05-18 18:29:30,01:27:29,,Work It,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:28:06,01:28:06,SA (Saudi Arabia)
dad,2023-05-18 18:29:06,00:00:19,Autoplayed: user action: None; ,Work It PVS Trailer B,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:50,00:00:50,SA (Saudi Arabia)
dad,2023-05-18 18:28:31,00:00:32,Autoplayed: user action: None; ,Work It PVS Trailer B,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:32,Not latest view,SA (Saudi Arabia)
dad,2023-05-18 18:28:12,00:00:06,Autoplayed: user action: None; ,Moment of High Emotion Clip: Faithfully Yours,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,Not latest view,SA (Saudi Arabia)
dad,2023-05-18 18:27:53,00:00:16,Autoplayed: user action: None; ,All We Had_hook_03_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:16,Not latest view,SA (Saudi Arabia)
dad,2023-05-18 18:27:41,00:00:08,Autoplayed: user action: None; ,Moment of High Emotion Clip: Faithfully Yours,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,Not latest view,SA (Saudi Arabia)
dad,2023-05-18 17:29:10,01:44:50,,The Mother,,Microsoft Xbox One,01:44:50,01:44:50,SA (Saudi Arabia)
dad,2023-05-18 17:28:40,00:00:19,Autoplayed: user action: None; ,Main Character Clip 2: The Mother,HOOK,Microsoft Xbox One,00:00:19,00:00:19,SA (Saudi Arabia)
dad,2023-05-18 17:28:07,00:00:10,Autoplayed: user action: None; ,Moment of High Emotion Clip: Faithfully Yours,HOOK,Microsoft Xbox One,00:00:10,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 21:07:10,00:00:09,Autoplayed: user action: None; ,Trailer: The Mother,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,00:00:09,SA (Saudi Arabia)
dad,2023-05-12 19:20:09,01:45:45,,Finding You,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:56:07,01:56:07,SA (Saudi Arabia)
dad,2023-05-12 19:19:59,00:00:06,Autoplayed: user action: None; ,Finding You_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:19:35,00:00:07,Autoplayed: user action: None; ,Finding You_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:18:27,00:00:05,Autoplayed: user action: None; ,Season 1 Informative Clip: Missing: Dead or Alive?,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,00:00:05,SA (Saudi Arabia)
dad,2023-05-12 19:17:17,00:00:17,Autoplayed: user action: None; ,Imagine That_hook_03_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:17,00:00:17,SA (Saudi Arabia)
dad,2023-05-12 19:17:10,00:00:05,Autoplayed: user action: None; ,Set It Up (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:17:04,00:00:04,Autoplayed: user action: None; ,Trailer: I Believe in Santa,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-12 19:16:49,00:00:10,Autoplayed: user action: None; ,"Live Twice, Love Once (Trailer)",TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:10,00:00:10,SA (Saudi Arabia)
dad,2023-05-12 19:15:53,00:00:43,,Work It,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:43,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:15:19,00:00:22,Autoplayed: user action: None; ,Work It_PVS_MEGA,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:22,00:00:22,SA (Saudi Arabia)
dad,2023-05-12 19:15:05,00:00:04,Autoplayed: user action: None; ,The Holiday_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:14:57,00:00:05,Autoplayed: user action: None; ,Can You Keep a Secret?_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:14:51,00:00:04,Autoplayed: user action: None; ,Plot Clip: Era Ora,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:13:41,00:00:05,Autoplayed: user action: None; ,Trailer: Blue Miracle,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,00:00:05,SA (Saudi Arabia)
dad,2023-05-12 19:13:10,00:00:04,Autoplayed: user action: None; ,Plot Clip: Era Ora,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:11:43,00:00:04,Autoplayed: user action: None; ,Northern Rescue: Season 1 (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-12 19:11:07,00:00:04,Autoplayed: user action: None; ,Act 2 Conflict Clip: The Mother,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-12 19:10:58,00:00:06,Autoplayed: user action: None; ,Finding You_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,Not latest view,SA (Saudi Arabia)
dad,2023-05-12 19:10:48,00:00:04,Autoplayed: user action: None; ,Christmas in Love_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-12 19:10:23,00:00:07,Autoplayed: user action: None; ,Act 2 Conflict Clip: The Mother,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,Not latest view,SA (Saudi Arabia)
dad,2023-05-11 19:55:24,00:18:29,,Finding You,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:18:29,Not latest view,SA (Saudi Arabia)
dad,2023-05-11 19:55:10,00:00:09,Autoplayed: user action: None; ,Finding You_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,Not latest view,SA (Saudi Arabia)
dad,2023-05-11 19:54:57,00:00:06,Autoplayed: user action: None; ,The Prince & Me_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-05-11 19:54:23,00:00:04,Autoplayed: user action: None; ,Labyu With An Accent_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-11 19:53:47,00:00:18,Autoplayed: user action: None; ,Season 1 Trailer: The Night Agent,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:18,00:00:18,SA (Saudi Arabia)
dad,2023-05-11 18:18:38,01:32:35,,All Together Now,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:32:36,01:32:36,SA (Saudi Arabia)
dad,2023-05-11 18:17:08,00:01:20,Autoplayed: user action: None; ,All Together Now PVS Trailer B,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:20,00:01:20,SA (Saudi Arabia)
dad,2023-05-11 18:16:59,00:00:06,Autoplayed: user action: None; ,Audrey_hook_05_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-05-11 18:16:00,00:00:56,Autoplayed: user action: None; ,Main Character Intro Clip: Toscana,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:56,00:00:56,SA (Saudi Arabia)
dad,2023-05-11 18:15:18,00:00:38,Autoplayed: user action: None; ,Moment of High Emotion Clip: Era Ora,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:38,00:00:38,SA (Saudi Arabia)
dad,2023-05-11 18:14:18,00:00:56,Autoplayed: user action: None; ,Labyu With An Accent_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:56,Not latest view,SA (Saudi Arabia)
dad,2023-05-11 18:13:31,00:00:35,Autoplayed: user action: None; ,Clip: Royalteen: Princess Margrethe,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:35,00:00:35,SA (Saudi Arabia)
dad,2023-05-11 18:13:22,00:00:05,Autoplayed: user action: None; ,Bridgerton: Season 2 - CLM 2,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,00:00:05,SA (Saudi Arabia)
dad,2023-05-11 18:13:00,00:00:20,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: The Tailor,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:20,00:00:20,SA (Saudi Arabia)
dad,2023-05-11 18:12:44,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: The Night Agent,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,Not latest view,SA (Saudi Arabia)
dad,2023-05-11 18:11:43,00:00:54,Autoplayed: user action: None; ,Finding You_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:54,Not latest view,SA (Saudi Arabia)
dad,2023-05-11 18:11:19,00:00:19,Autoplayed: user action: None; ,The Prince & Me_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:19,Not latest view,SA (Saudi Arabia)
dad,2023-05-11 18:10:59,00:00:08,Autoplayed: user action: None; ,Season 1 Relatable Clip: Queens,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,00:00:08,SA (Saudi Arabia)
dad,2023-05-05 20:55:53,00:00:22,Autoplayed: user action: None; ,Season 1 Trailer: The Night Agent,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:22,Not latest view,SA (Saudi Arabia)
dad,2023-05-05 19:10:01,01:43:37,,Faraway,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:43:38,01:43:38,SA (Saudi Arabia)
dad,2023-05-05 19:09:40,00:00:16,Autoplayed: user action: None; ,Genre Specific Moment Clip: Faraway,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:40,00:00:40,SA (Saudi Arabia)
dad,2023-05-05 19:09:12,00:00:24,Autoplayed: user action: None; ,Genre Specific Moment Clip: Faraway,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:24,Not latest view,SA (Saudi Arabia)
dad,2023-05-05 19:08:57,00:00:09,Autoplayed: user action: None; ,Did You Hear About the Morgans?_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,Not latest view,SA (Saudi Arabia)
dad,2023-05-04 20:08:22,00:21:49,,The Diplomat: Season 1: The Cinderella Thing (Episode 1),,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:21:49,00:21:49,SA (Saudi Arabia)
dad,2023-05-04 20:07:59,00:00:20,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip 2: The Diplomat,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:20,00:00:20,SA (Saudi Arabia)
dad,2023-05-04 20:07:45,00:00:06,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Firefly Lane,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-05-04 19:51:37,00:15:42,,The Matchmaker,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:15:42,00:15:42,SA (Saudi Arabia)
dad,2023-05-04 18:28:45,00:29:01,Autoplayed: user action: None; ,Queen Charlotte: A Bridgerton Story: Season 1: Honeymoon Bliss (Episode 2),,Microsoft Xbox One,00:29:07,00:29:07,SA (Saudi Arabia)
dad,2023-05-04 17:36:32,00:52:10,,Queen Charlotte: A Bridgerton Story: Season 1: Queen to Be (Episode 1),,Microsoft Xbox One,00:52:10,00:52:10,SA (Saudi Arabia)
dad,2023-05-04 17:35:17,00:01:00,Autoplayed: user action: None; ,Trailer: Queen Charlotte: A Bridgerton Story,TRAILER,Microsoft Xbox One,00:01:00,00:01:00,SA (Saudi Arabia)
dad,2023-04-23 19:00:53,01:29:52,,A Tourist's Guide to Love,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:29:52,01:29:52,SA (Saudi Arabia)
dad,2023-04-23 19:00:40,00:00:08,Autoplayed: user action: None; ,Genre Specific Moment Clip 2: A Tourist's Guide to Love,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:22,00:00:22,SA (Saudi Arabia)
dad,2023-04-23 19:00:20,00:00:16,Autoplayed: user action: None; ,Genre Specific Moment Clip 2: A Tourist's Guide to Love,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:16,Not latest view,SA (Saudi Arabia)
dad,2023-04-23 18:59:59,00:00:09,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip 2: The Diplomat,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,Not latest view,SA (Saudi Arabia)
dad,2023-04-19 21:16:00,00:00:04,Autoplayed: user action: None; ,Season 1 Clip: How to Get Rich,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-04-19 21:07:23,00:08:33,,Erin Brockovich,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,02:07:06,02:07:06,SA (Saudi Arabia)
dad,2023-04-19 21:00:52,00:00:36,,Erin Brockovich,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:58:35,Not latest view,SA (Saudi Arabia)
dad,2023-04-19 21:00:25,00:00:22,Autoplayed: user action: None; ,Erin Brockovich_hook_05_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:22,Not latest view,SA (Saudi Arabia)
dad,2023-04-19 18:59:27,01:57:58,Autoplayed: user action: User_Interaction; ,Erin Brockovich,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:58:01,Not latest view,SA (Saudi Arabia)
dad,2023-04-19 18:57:37,00:01:42,Autoplayed: user action: None; ,Erin Brockovich_hook_05_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:42,Not latest view,SA (Saudi Arabia)
dad,2023-04-19 18:57:02,00:00:27,Autoplayed: user action: None; ,Mother's Day_hook_08_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:27,00:00:27,SA (Saudi Arabia)
dad,2023-04-19 18:55:22,00:00:02,Autoplayed: user action: None; ,The Last Kingdom: Seven Kings Must Die,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:02,00:00:02,SA (Saudi Arabia)
dad,2023-04-19 18:52:31,00:00:25,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: How to Get Rich,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:25,00:00:25,SA (Saudi Arabia)
dad,2023-04-13 19:05:20,00:02:00,,Season 1 Trailer: The Night Agent,TRAILER,Microsoft Xbox One,00:02:00,Not latest view,SA (Saudi Arabia)
dad,2023-04-13 19:03:01,00:02:16,,Limited Series Trailer: Obsession,TRAILER,Microsoft Xbox One,00:02:16,00:02:16,SA (Saudi Arabia)
dad,2023-04-13 19:01:19,00:01:39,Autoplayed: user action: None; ,Trailer: A California Christmas: City Lights,TRAILER,Microsoft Xbox One,00:01:39,00:01:39,SA (Saudi Arabia)
dad,2023-04-13 17:01:28,01:59:41,Autoplayed: user action: User_Interaction; ,The Professor and the Madman,,Microsoft Xbox One,01:59:41,01:59:41,SA (Saudi Arabia)
dad,2023-04-13 16:53:16,00:01:18,Autoplayed: user action: None; ,The Professor and the Madman_hook_05_16x9,HOOK,Microsoft Xbox One,00:01:18,00:01:18,SA (Saudi Arabia)
dad,2023-04-13 16:52:54,00:00:05,Autoplayed: user action: None; ,Trailer: True Spirit,TRAILER,Microsoft Xbox One,00:00:05,00:00:05,SA (Saudi Arabia)
dad,2023-04-13 16:52:46,00:00:04,Autoplayed: user action: None; ,Desperados PVS Trailer A,TRAILER,Microsoft Xbox One,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-04-13 16:51:28,00:00:55,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Microsoft Xbox One,00:00:55,00:00:55,SA (Saudi Arabia)
dad,2023-04-13 16:51:16,00:00:04,Autoplayed: user action: None; ,Trailer: Without Saying Goodbye,TRAILER,Microsoft Xbox One,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-04-13 16:51:02,00:00:04,Autoplayed: user action: None; ,Midnight at the Magnolia_hook_01_16x9,HOOK,Microsoft Xbox One,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-04-13 16:50:52,00:00:04,Autoplayed: user action: None; ,A Christmas Prince: The Royal Baby (Trailer),TRAILER,Microsoft Xbox One,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-04-13 16:50:43,00:00:06,Autoplayed: user action: None; ,The Age of Adaline - CLM 3,HOOK,Microsoft Xbox One,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-04-13 16:50:02,00:00:21,Autoplayed: user action: None; ,Trailer: The Swimmers,TRAILER,Microsoft Xbox One,00:00:21,00:00:21,SA (Saudi Arabia)
dad,2023-04-13 16:49:50,00:00:04,Autoplayed: user action: None; ,Trailer: The Swimmers,TRAILER,Microsoft Xbox One,00:00:04,Not latest view,SA (Saudi Arabia)
dad,2023-04-13 16:49:31,00:00:13,Has branched playback; Autoplayed: user action: None; ,EarthDay2022_OneWorldInfiniteWonder '23 Trailer,TRAILER,Microsoft Xbox One,00:03:08,00:03:08,SA (Saudi Arabia)
dad,2023-04-13 16:49:11,00:00:05,Autoplayed: user action: None; ,Labyu With An Accent_hook_01_16x9,HOOK,Microsoft Xbox One,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-04-13 16:48:54,00:00:06,,Trailer: A California Christmas: City Lights,TRAILER,Microsoft Xbox One,00:00:06,Not latest view,SA (Saudi Arabia)
dad,2023-04-13 16:47:43,00:01:07,,Season 1 Trailer: The Night Agent,TRAILER,Microsoft Xbox One,00:01:07,Not latest view,SA (Saudi Arabia)
dad,2023-04-13 16:46:03,00:01:39,Autoplayed: user action: None; ,Trailer: A California Christmas: City Lights,TRAILER,Microsoft Xbox One,00:01:39,Not latest view,SA (Saudi Arabia)
dad,2023-04-13 16:20:27,00:25:33,,A California Christmas,,Microsoft Xbox One,01:43:40,01:43:40,SA (Saudi Arabia)
dad,2023-04-13 16:20:19,00:00:04,Autoplayed: user action: None; ,Trailer: A California Christmas,TRAILER,Microsoft Xbox One,00:00:09,00:00:09,SA (Saudi Arabia)
dad,2023-04-13 16:20:11,00:00:05,Autoplayed: user action: None; ,Trailer: A California Christmas,TRAILER,Microsoft Xbox One,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-04-13 16:19:42,00:00:12,Autoplayed: user action: None; ,Limited Series Trailer: Obsession,TRAILER,Microsoft Xbox One,00:00:12,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 19:00:27,01:18:10,,A California Christmas,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:18:10,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 19:00:11,00:00:11,Autoplayed: user action: None; ,ACALIFORNIACHRISTMAS_CLIP_MAINCHARACTER,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:11,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:59:41,00:00:24,Autoplayed: user action: None; ,One Day_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:24,00:00:24,SA (Saudi Arabia)
dad,2023-04-12 18:58:48,00:00:43,Autoplayed: user action: None; ,ACALIFORNIACHRISTMAS_CLIP_MAINCHARACTER,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:43,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:58:42,00:00:04,Autoplayed: user action: None; ,Moment of High Emotion Clip: Love & Gelato,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-04-12 18:57:57,00:00:15,Autoplayed: user action: None; ,Beyond the Universe,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:15,00:00:15,SA (Saudi Arabia)
dad,2023-04-12 18:56:53,00:01:01,Autoplayed: user action: None; ,Teaser: Beyond the Universe,TEASER_TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:01,00:01:01,SA (Saudi Arabia)
dad,2023-04-12 18:56:46,00:00:04,Autoplayed: user action: None; ,New Year's Eve_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-04-12 18:56:33,00:00:10,Autoplayed: user action: None; ,Eat Pray Love_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:10,00:00:10,SA (Saudi Arabia)
dad,2023-04-12 18:56:26,00:00:04,Autoplayed: user action: None; ,The Lucky One_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-04-12 18:56:15,00:00:07,Autoplayed: user action: None; ,Genre Specific Moment Clip: Keep on Living,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-04-12 18:56:05,00:00:06,Autoplayed: user action: None; ,In My Dreams_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-04-12 18:54:48,00:01:05,Autoplayed: user action: None; ,Moment of High Emotion Clip: Love & Gelato,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:05,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:54:34,00:00:09,Autoplayed: user action: None; ,Nappily Ever After (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:10,00:00:10,SA (Saudi Arabia)
dad,2023-04-12 18:54:25,00:00:05,Autoplayed: user action: None; ,Moment of High Emotion Clip: Afterlife of the Party,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:53:59,00:00:23,Autoplayed: user action: None; ,One Day_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:23,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:53:44,00:00:09,Autoplayed: user action: None; ,Plot Clip: The Swimmers,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:52:40,00:01:01,Autoplayed: user action: None; ,Trailer: Fatherhood,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:01,00:01:01,SA (Saudi Arabia)
dad,2023-04-12 18:52:33,00:00:05,Autoplayed: user action: None; ,Erin Brockovich_hook_05_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:52:15,00:00:07,Autoplayed: user action: None; ,Trailer: Yara,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-04-12 18:51:50,00:00:18,Autoplayed: user action: None; ,Trailer: Hillbilly Elegy,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:18,00:00:18,SA (Saudi Arabia)
dad,2023-04-12 18:51:37,00:00:07,Autoplayed: user action: None; ,Trailer: Blue Miracle,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:50:48,00:00:27,Autoplayed: user action: None; ,Trailer: Penguin Bloom,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:27,00:00:27,SA (Saudi Arabia)
dad,2023-04-12 18:50:08,00:00:38,Autoplayed: user action: None; ,Erin Brockovich_hook_05_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:38,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:49:52,00:00:11,Autoplayed: user action: None; ,Plot Clip: The Swimmers,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:29,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:49:29,00:00:18,Autoplayed: user action: None; ,Plot Clip: The Swimmers,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:18,Not latest view,SA (Saudi Arabia)
dad,2023-04-12 18:49:07,00:00:16,Autoplayed: user action: None; ,Finding You_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:16,Not latest view,SA (Saudi Arabia)
